close_time,close,open,high,low,volume,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ret_1d,ret_2d,ret_3d,ret_5d,ret_10d,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,sma_5,std_5,ret_std_5,sma_10,std_10,ret_std_10,sma_20,std_20,ret_std_20,ema_12,ema_26,rsi_14,macd_line,macd_signal,macd_hist,bb_ma_20,bb_width_20,bb_percent_b_20,hl2,hl_spread,atr_14,volume_log,vol_sma_5,volume_z_5,vol_sma_20,volume_z_20,num_trades_log,trades_sma_5,trades_z_5,trades_sma_20,trades_z_20,taker_buy_base_log,taker_buy_quote_log,dow_sin,dow_cos,mon_sin,mon_cos,y7_class,ret_7d_ahead
2018-01-21 23:59:59.999000+00:00,11530.0,12799.8,12799.8,10965.0,41379.773426,485289230.8188924,360207,20574.760061,241154449.9818349,-0.09921452756809801,0.004794779598744414,0.0518182406994363,0.05779816513761471,-0.129073827044486,12799.94,11474.98,10961.97,10900.0,13238.78,11551.136,746.5097950663492,0.07825077663661242,12362.061000000002,1316.3221058392728,0.08675240681832586,13795.1695,1908.3550142589067,0.07875876891293002,12531.78787610787,13175.886388096256,30.01725771082306,-644.0985119883862,-347.03941098480146,-297.0591010035848,13795.1695,0.55334007001767,0.20325627529010118,11882.4,0.15913269731136157,2092.8121428571426,10.630571641941682,45014.8476514,-0.21403584742753,27614.744510850003,0.8111786909840194,12.794436921360756,359106.0,0.01036929229967529,225904.25,1.202089611921826,9.931868965859323,19.300948161625257,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.03035125758889859
2018-01-22 23:59:59.999000+00:00,10760.05,11530.0,11926.35,9900.24,43752.606791,475716514.20869696,363264,21300.575828,231677479.125622,-0.06677797051170864,-0.15936715328353113,-0.062303376563619284,-0.0208157586049057,-0.21688193822275248,11530.0,12799.94,11474.98,10988.79,13740.01,11505.388,795.0199894782539,0.08634742827518464,12064.064999999999,1306.9903771749082,0.08663451179096879,13599.416500000001,2011.3602193024444,0.07615205613305852,12259.21281824512,12996.93554453357,31.310686838992254,-737.7227262884498,-425.1760740455312,-312.54665224291864,13599.416500000001,0.59160191742122,0.14708379026896576,10913.295,0.18829931087680823,1986.7985714285714,10.686329329324836,39299.0096804,0.5681579886491782,28798.470244850003,0.8674421340822898,12.802887874454703,328300.2,0.5645014789346,235181.05,1.1121833509048584,9.966536331496155,19.260856790572873,0.0,1.0,0.0,1.0,1,0.045627111398181305
2018-01-23 23:59:59.999000+00:00,10799.18,10760.05,11399.0,9905.0,37473.922552,399419413.2329807,355286,18747.793828,199899519.2732997,0.0036366002016721133,-0.06338421509106673,-0.15631010770362985,-0.014850432905764155,-0.24002955665024628,10760.05,11530.0,12799.94,10961.97,14210.0,11472.829999999998,825.5836775276038,0.08636896293859517,11722.983,1115.8226833452586,0.08501109528758886,13393.4,2078.912295886838,0.07594480795644241,12034.592384668947,12834.138837531083,33.04554999952916,-799.546452862136,-500.0501498088522,-299.4963030532838,13393.4,0.6208766395050811,0.18803157243180657,10652.0,0.13834383721727017,1987.1592857142857,10.531427256310891,37100.9072034,0.06283915445833176,29876.8829905,0.44520599045284165,12.780681192541534,320735.0,0.6419693749013273,244806.0,0.9456732845254557,9.838884700156013,19.11332539963433,0.7818314824680298,0.6234898018587336,0.0,1.0,0,-0.052010430421569054
2018-01-24 23:59:59.999000+00:00,11349.99,10799.14,11570.48,10500.0,27158.587762,299470607.4302002,293429,13087.393088,144335221.62540215,0.05100479851247952,0.05482688277470826,-0.01561231569817867,-0.01089239371223305,-0.15769956044494282,10799.18,10760.05,11530.0,11474.98,13474.99,11447.832,827.3926180296766,0.08695738066285968,11510.482999999998,932.3551478803172,0.08741152213261663,13207.9225,2087.898896198297,0.07715633455724037,11929.268940873724,12724.201886602856,33.3200785533283,-794.9329457291315,-559.0267089929081,-235.90623673622338,13207.9225,0.6323171251794663,0.2775356240449459,11035.24,0.09431550159956083,1933.3114285714285,10.209485403427841,35706.7496716,-1.1493802105683706,30168.3298999,-0.17746232473158313,12.589394388952648,324766.6,-0.6268138503604352,250961.95,0.36630003498902874,9.479481092621338,18.78764908699637,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,-0.09382299015241419
2018-01-25 23:59:59.999000+00:00,11175.27,11349.96,11794.05,10950.21,20839.954183,236081364.97365227,221040,10201.386919,115584688.24733494,-0.015393846161978919,0.034825792328676775,0.03858904001375474,-0.12692793872471275,-0.17464344350376992,11349.99,10799.18,10760.05,12799.94,13539.93,11122.898,337.823051270929,0.05903737886891456,11274.017,601.6759956811737,0.08717799079426844,12918.6665,1935.8718611173801,0.07006244849336526,11813.269103816228,12609.466191298941,38.74763747882865,-796.197087482713,-606.4607846908691,-189.73630279184385,12918.6665,0.599402999099754,0.2748564180542255,11372.13,0.07550958500331535,1738.68,9.944675280951587,34120.9689428,-1.3598130759366935,30047.753052800002,-0.5409948583015379,12.306103483655107,318645.2,-1.582148026620233,252365.5,-0.2715346931080449,9.23037698356257,18.5655140594735,0.43388373911755823,-0.900968867902419,0.0,1.0,0,-0.17455954084330846
2018-01-26 23:59:59.999000+00:00,11089.0,11184.7,11643.0,10311.15,33056.87196,360482470.17375433,314720,15330.789553,167328952.39330244,-0.007719723997720029,-0.022994733916065102,0.02683722282617751,-0.03824804856895059,0.017339449541284413,11175.27,11349.99,10799.18,11530.0,10900.0,11034.698,251.5047175899501,0.04219615448902415,11292.917,591.5043446830559,0.060273913869374966,12619.627,1709.5976462378876,0.06987160847024579,11701.843087844501,12496.839066017537,34.85876035351892,-794.9959781730358,-644.1678233873025,-150.82815478573332,12619.627,0.5418853176049934,0.27617145716007024,10977.075,0.12010550996483002,1718.8278571428568,10.406015000277227,32456.388649599998,0.06754372693077,30772.0237754,0.13589767599168998,12.659441811045392,309547.8,0.0903876842764978,260189.4,0.4785794245661351,9.637683700408331,18.9354722137049,-0.433883739117558,-0.9009688679024191,0.0,1.0,0,-0.19983497159347094
2018-01-27 23:59:59.999000+00:00,11491.0,11089.0,11650.0,10842.69,18860.768345,212663199.53348225,207478,9208.937963,103935891.79616304,0.03625214176210667,0.028252561235657003,0.012423799492334409,0.06793184046542544,0.04570202906780452,11089.0,11175.27,11349.99,10760.05,10988.79,11180.888,264.0742805916552,0.028751834192370346,11343.138,584.0870047785287,0.06117100799122137,12386.675500000001,1508.8595146508476,0.07040083331123188,11669.405689714578,12422.332468534756,34.34888122418343,-752.9267788201778,-665.9196144738776,-87.00716434630021,12386.675500000001,0.4872524559639421,0.3515972674554692,11246.345000000001,0.0702558524062309,1714.075,9.844892313456997,27478.020960400005,-1.0911747910282938,31090.40591475,-0.7409146546633201,12.24278540871206,278390.6,-1.1291382446091338,264549.85,-0.5192914113426587,9.128038393396048,18.459284851622044,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,-0.19937690366373692
2018-01-28 23:59:59.999000+00:00,11879.95,11499.98,12244.0,11408.0,16887.339524,200211582.9434541,206247,7342.786997,87011013.8320475,0.0338482290488209,0.07132744160880167,0.06305708944839816,0.10007889487905564,0.0837422470596072,11491.0,11089.0,11175.27,10799.18,10961.97,11397.042,311.57456037038725,0.02931511470345729,11434.936,589.6352934409131,0.06167831264190764,12235.546,1390.3213884165218,0.06955786629223344,11701.797122066182,12382.155989384033,40.43766231586219,-680.358867317851,-668.8074650426723,-11.551402275178702,12235.546,0.4545187892445573,0.43605866906697766,11826.0,0.07037066654320934,1647.3392857142858,9.73437869377893,23360.7043548,-0.9732797541687149,30604.74239535,-0.8172065868527753,12.236834607180214,248582.8,-0.8214026597293945,264430.1,-0.5290876873639152,8.901609928203241,18.28154527586975,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,-0.31104002962975436
2018-01-29 23:59:59.999000+00:00,11251.0,11879.95,11975.02,11139.55,14170.377538,162110154.87880376,169199,6016.496871,68819972.52308752,-0.05294214201238223,-0.020885910712731715,0.01460907205338624,-0.008721593587307064,-0.019518988268389048,11879.95,11491.0,11089.0,11349.99,11474.98,11377.244,318.3823949749738,0.037256751780900876,11412.537999999999,592.1936844911063,0.06307732964402847,12078.096000000001,1308.1835006619815,0.07005088133866177,11632.443718671384,12298.366656837068,37.14695150507119,-665.9229381656842,-668.2305596672747,2.3076215015905746,12078.096000000001,0.43324163035696395,0.3419380768100451,11557.285,0.07425739934228077,1628.287142857143,9.558979543061973,20763.06231,-0.9029230274882435,30597.511059599998,-0.9782050656090079,12.03883672615426,223736.8,-1.0028555498042921,265057.25,-0.8765721379032648,8.70242664967371,18.04700457360653,0.0,1.0,0.0,1.0,0,-0.38316682961514537
2018-01-30 23:59:59.999000+00:00,10237.51,11250.11,11308.42,9900.0,25554.372946,268978329.50861526,259212,11388.096419,119864289.07103088,-0.09007999288952095,-0.1382531071258718,-0.10908450091375854,-0.08391385622002867,-0.2001907821442913,11251.0,11879.95,11491.0,11175.27,12799.94,11189.692000000001,609.8751364582765,0.055082166193528195,11156.295000000002,466.12372943128986,0.05404769644995192,11844.617,1187.873780713399,0.07140356589031614,11417.838531183479,12145.71060818247,45.44854962838994,-727.8720769989905,-680.158863133618,-47.713213865372495,11844.617,0.40115228063968617,0.161768146983844,10604.21,0.13757446879172766,1406.8935714285715,10.148602864952279,21705.9460626,0.5055927388916598,31004.679624149994,-0.3292519688751675,12.465405396523558,231371.2,0.49236003329196365,269944.05,-0.10064443672801397,9.340411722214457,18.601870744703447,0.7818314824680298,0.6234898018587336,0.0,1.0,0,-0.25253894745890354
2018-01-31 23:59:59.999000+00:00,10285.1,10230.0,10425.85,9700.0,18015.956805,181644207.11316264,201422,8782.584442,88609272.64228792,0.004648591307847338,-0.08585014665363078,-0.13424719801009266,-0.07249526557850117,-0.10797051170858629,10237.51,11251.0,11879.95,11089.0,11530.0,11028.912,735.9836095117895,0.055826875446976995,11031.805,518.522439271268,0.046782800685518065,11696.933,1189.0294535066596,0.06783563677952893,11243.57106484756,12007.887600168953,45.13797244282183,-764.3165353213935,-696.9903975711732,-67.32613775022037,11696.933,0.40661238412040474,0.20315432560643187,10062.925,0.07057296477428515,1269.9507142857144,9.79906863815487,18697.7630316,-0.16151356155235033,30227.741276850003,-0.7272998884033256,12.213162453342036,208711.6,-0.22570827320569053,268044.35,-0.6195100635113441,9.080639854114747,18.299747078746776,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,-0.26116420841800275
2018-02-01 23:59:59.999000+00:00,9224.52,10285.1,10335.0,8750.99,33564.764311,317636345.9843711,316020,15430.003849,146130725.8704748,-0.1031181028867002,-0.09894886549561366,-0.1801155452848635,-0.19723957880080056,-0.14270658593593888,10285.1,10237.51,11251.0,11491.0,10760.05,10575.616,1022.4488184892211,0.05936070441191239,10878.252,772.9045315029722,0.0526911852660826,11471.158500000001,1209.2017746051276,0.06986972671364243,10932.947824101782,11801.712222378661,39.495910088448504,-868.7643982768786,-731.3451977123143,-137.41920056456433,11471.158500000001,0.42164939996431144,0.03551207350533903,9542.994999999999,0.17171733596978486,1279.9878571428574,10.42126190718465,21638.5622248,1.511466212654284,31085.121385550003,0.1504341857666619,12.66356394605717,230420.0,1.4828448816470485,277122.75,0.3767386144321041,9.644134001504133,18.800012168574334,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,-0.1561598869101048
2018-02-02 23:59:59.999000+00:00,8873.03,9224.52,9250.0,8010.02,49971.626975,434236483.7044874,453411,23113.503584,201292749.5150992,-0.03810387965986306,-0.13729278276341506,-0.13328240949215187,-0.25310880938051084,-0.1783607644284103,9224.52,10285.1,10237.51,11879.95,10799.18,9974.232,944.828644818734,0.042980815666696794,10685.636999999999,1001.1155022279728,0.0527932125070852,11204.310000000001,1160.8995197418578,0.06892997288951068,10616.037389624584,11584.772798498761,33.95607011122445,-968.7354088741777,-778.8232399446871,-189.91216892949058,11204.310000000001,0.41444748306387735,-0.0020417272027110412,8630.01,0.13974707625241875,1266.0578571428573,10.819230673999067,28255.419715000004,1.525764288340832,32972.6273079,1.0383936488397438,13.024556483401403,279852.8,1.5484512716364167,293611.35,1.5398394691146513,10.048215560266991,19.120270876623717,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,-0.021312899877493997
