close_time,close,open,high,low,volume,ret_1d,ret_2d,ret_3d,ret_5d,ret_10d,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,sma_5,std_5,ret_std_5,sma_10,std_10,ret_std_10,sma_20,std_20,ret_std_20,ema_12,ema_26,rsi_14,macd_line,macd_signal,macd_hist,bb_ma_20,bb_width_20,bb_percent_b_20,hl2,hl_spread,atr_14,volume_log,vol_sma_5,volume_z_5,vol_sma_20,volume_z_20,dow_sin,dow_cos,mon_sin,mon_cos,y_class_3,next_return_3
2018-11-12 00:00:00+00:00,210.41799926757807,211.51300048828125,212.6230010986328,208.9239959716797,1452380000,-0.004362624615732891,-0.009951421406501404,0.0016374902759486165,-0.03114884420730135,0.04876021147152754,211.33999633789065,212.5330047607422,210.07400512695312,217.18299865722656,200.634994506836,211.31920166015624,1.0802559739265702,0.012405799294593886,210.89940032958984,5.07469522667306,0.02107274300479311,206.00804901123047,6.487750141926354,0.0177547781882944,209.48869685318826,207.13340040567044,68.60049622872202,2.3552964475178157,1.6352342195251421,0.7200622279926736,206.00804901123047,0.1259708088701462,0.6699337274045433,210.77349853515625,0.017579318973797803,4.821498325892853,21.09646942778696,1531114000.0,-0.5315073233423425,1440618000.0,0.04624261690308934,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-0.14072940344833643
2018-11-13 00:00:00+00:00,206.8260040283203,210.1490020751953,210.51499938964844,206.134994506836,1610260000,-0.017070760352064673,-0.021358911648476475,-0.026852303428573365,-0.02546752692958998,0.03316914887048861,210.41799926757807,211.33999633789065,212.5330047607422,212.2310028076172,200.18600463867188,210.2382019042969,2.1320443910834186,0.010632098881400742,211.5634002685547,3.7885725221473434,0.02213181273907439,206.15674896240233,6.469789825433392,0.01822655296292234,209.07905180320859,207.1106303036445,61.9804729328662,1.968421499564073,1.7018716755329284,0.2665498240311446,206.15674896240233,0.12553146783689953,0.5258607730689748,208.32499694824222,0.021177244628352805,5.007856096540171,21.199661494208815,1499350000.0,1.2329888259116428,1466020000.0,0.5913043046802986,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,-0.15302235434022926
2018-11-14 00:00:00+00:00,181.39700317382807,206.53399658203125,207.0449981689453,174.08399963378906,2595330000,-0.12294876059690396,-0.1379206921212356,-0.14168162053050148,-0.13650904563748767,-0.12573855686382296,206.8260040283203,210.41799926757807,211.33999633789065,210.07400512695312,207.48599243164065,204.50280151367184,13.090990686030976,0.05424605902159669,208.95450134277343,10.298339988986921,0.043159919803675104,205.0906494140625,8.503252986453901,0.03317843514638252,204.8202750909962,205.20591718291735,37.50117229419579,-0.3856420919211416,1.2843689220421146,-1.6700110139632562,205.0906494140625,0.16584379659916093,-0.19660535438553875,190.5644989013672,0.1817064116741245,7.2331423078264425,21.676979513494512,1707466000.0,1.7635076035218253,1540641500.0,3.1260986825694466,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,-0.04077242713134875
2018-11-15 00:00:00+00:00,180.80599975585932,181.8990020751953,184.25100708007807,170.18899536132812,2638410000,-0.0032580660519645477,-0.12580625146583657,-0.1407294034483364,-0.1492803672568379,-0.13527604344395572,181.39700317382807,206.8260040283203,210.41799926757807,212.5330047607422,209.09100341796875,198.1574005126953,15.662294121638405,0.05189325144047641,206.1260009765625,13.608892616857071,0.04272630093844516,203.96449966430663,10.09188687269265,0.03312848735462009,201.12577119328284,203.39851589202414,35.67145643043149,-2.272744698741292,0.5729461978854334,-2.845690896626725,203.96449966430663,0.19791457610127855,-0.07369103024507803,177.2200012207031,0.07777403259702483,7.778572082519517,21.693442300317304,1959596000.0,1.1258928415262004,1614496500.0,2.5288555026023922,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,-0.020679614714858
2018-11-16 00:00:00+00:00,175.177001953125,180.8650054931641,181.3500061035156,173.12600708007812,2015330000,-0.03113280427826015,-0.03428943759750325,-0.15302235434022926,-0.17111287504211092,-0.19809841392466143,180.80599975585932,181.39700317382807,206.8260040283203,211.33999633789065,218.45199584960932,190.92480163574217,16.385933611657286,0.050036859761190385,201.79850158691403,15.935479303123868,0.037654663555326214,202.51284942626953,11.968360514863956,0.03353237529084851,197.13365284864315,201.3080333780316,30.975367404497348,-4.174380529388458,-0.3765191475693448,-3.797861381819113,202.51284942626953,0.23639705922406423,-0.0710023406964367,177.23800659179688,0.046946796278874874,8.1864297049386,21.42404879114429,2062342000.0,-0.08602654385198404,1661022500.0,0.8989321306711704,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,-0.14843272011428174
2018-11-17 00:00:00+00:00,174.00100708007812,175.36000061035156,175.8509979248047,172.86900329589844,1832800000,-0.006713180725410273,-0.03763698486206157,-0.040772427131348765,-0.17306975788316603,-0.1988276791651693,175.177001953125,180.80599975585932,181.39700317382807,210.41799926757807,217.18299865722656,183.64140319824216,13.371479775572572,0.049677943335675885,197.48030242919918,17.110766645194897,0.03761481164205102,200.9445999145508,13.52811494501153,0.03339891663691432,193.5747842688639,199.2852906892943,30.642414731464598,-5.7105064204303915,-1.4433166021415542,-4.267189818288838,200.9445999145508,0.26929044026590815,0.002081536415240595,174.36000061035156,0.017137800975679813,8.312642778669069,21.329110689649173,2138426000.0,-0.6644575496900264,1695705500.0,0.36471051565713575,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,-0.2509295968809111
2018-11-18 00:00:00+00:00,177.06700134277344,174.1750030517578,179.15199279785156,174.1750030517578,1810920000,0.01762055469761914,0.01078908400404166,-0.02067961471485802,-0.14388424137166056,-0.16568739250937414,174.00100708007812,175.177001953125,180.80599975585932,206.8260040283203,212.2310028076172,177.6896026611328,3.3076910940125472,0.055143752585546116,193.96390228271483,17.354070980499984,0.03955003429151089,199.93560028076172,14.533615850877272,0.032973583727510476,191.0351253571577,197.6394914784409,26.010632370704755,-6.604366121283192,-2.475526505969882,-4.128839615313311,199.93560028076172,0.2907659432430899,0.10662578444634097,176.6634979248047,0.028107946191843307,7.80299813406807,21.317100840934938,2178558000.0,-0.9006296949733341,1710390000.0,0.2685860384296871,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,-0.22797018647371228
2018-11-19 00:00:00+00:00,149.1750030517578,177.1790008544922,177.1790008544922,147.8509979248047,2745160000,-0.15752228297479987,-0.14267735828043215,-0.14843272011428177,-0.17763248321799863,-0.2898930880971802,177.06700134277344,174.00100708007812,175.177001953125,181.39700317382807,210.07400512695312,171.24520263671874,12.604060808344045,0.06999297901066248,187.87400207519528,21.307576252120874,0.05920686109889083,197.51655044555665,18.449409482205052,0.047386779750998406,184.59510654094234,194.04952937276067,16.597527880797358,-9.454422831818334,-3.871305771139572,-5.583117060678762,197.51655044555665,0.3736276163306212,-0.15505548348885553,162.51499938964844,0.19660132280682208,9.594569614955345,21.733105198369508,2208524000.0,1.1929946977212271,1779473000.0,2.244607296121975,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-0.15062176175872896
2018-11-20 00:00:00+00:00,130.33900451660156,148.81100463867188,151.2530059814453,126.36000061035156,3134410000,-0.12626779386504117,-0.26390008568402834,-0.2509295968809111,-0.2791223483037226,-0.38673522889618983,149.1750030517578,177.06700134277344,174.00100708007812,180.80599975585932,212.5330047607422,161.15180358886718,20.663821505440374,0.07680582974233612,179.65460205078122,26.061336655981638,0.0638062157179977,194.16445083618163,23.792199474657632,0.05361366041377232,176.248013921813,189.33023123526743,5.571629599253399,-13.082217313454436,-5.713488079602545,-7.368729233851891,194.16445083618163,0.4901453252064424,-0.17065516985476706,138.80650329589844,0.1909866157365264,10.618498665945863,21.865706795871766,2307724000.0,1.381353655865407,1864074500.0,2.4529380814695516,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,-0.05403606482260322
2018-11-21 00:00:00+00:00,136.7010040283203,131.14199829101562,138.88999938964844,125.75800323486328,2685930000,0.048811171569968614,-0.0836199012451806,-0.22797018647371226,-0.21964069196195257,-0.35317021672621507,130.33900451660156,149.1750030517578,177.06700134277344,175.177001953125,211.33999633789065,153.45660400390625,21.289839146680677,0.09145121156504463,172.1907028198242,26.65976758528867,0.06966047921141158,191.05590133666993,26.99115987582424,0.055453674991674924,170.16385855358337,185.43176996067876,11.401737572667187,-15.267911407095397,-7.624372745101116,-7.643538661994281,191.05590133666993,0.5650945024359474,-0.0034509220649948805,132.32400131225586,0.0960636408498105,11.209642137799934,21.71129287402284,2441844000.0,0.4125473570147995,1931536000.0,1.4147878860886458,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,-0.169764669231062
